Rooms;Distance;Bathroom;Car;Landsize;BuildingArea;Price
3;13.9;1.0;1.0;250.0;105.0;835000.0
4;13.9;2.0;2.0;319.0;256.0;1465000.0
3;13.9;1.0;1.0;587.0;96.0;910000.0
3;13.9;2.0;1.0;388.0;123.0;920000.0
3;13.9;2.0;2.0;230.0;160.0;935000.0
3;13.9;1.0;2.0;543.0;163.0;977000.0
3;13.9;1.0;2.0;686.0;122.0;1352000.0
4;13.9;2.0;2.0;575.0;160.0;1115000.0
3;13.9;1.0;2.0;692.0;147.0;1197000.0
2;13.9;2.0;2.0;0.0;83.0;485000.0
4;13.9;1.0;1.0;582.0;151.0;1365000.0
4;13.9;2.0;2.0;598.0;337.0;1698888.0
3;13.9;2.0;1.0;283.0;28.0;965000.0
3;13.9;2.0;2.0;365.0;150.0;870000.0
3;13.9;2.0;3.0;629.0;168.0;1161000.0
3;13.9;1.0;3.0;676.0;146.0;1266000.0
3;13.9;2.0;2.0;194.0;200.0;700000.0
4;13.9;4.0;2.0;363.0;265.0;1325000.0
3;13.9;2.0;1.0;281.0;132.0;770000.0
3;13.9;1.0;6.0;542.0;538.0;1110000.0
1;13.9;1.0;1.0;0.0;99.0;380000.0
4;13.9;2.0;2.0;620.0;158.0;1175000.0
3;13.9;1.0;1.0;640.0;120.0;1200000.0
4;13.9;1.0;2.0;684.0;196.0;1370000.0
4;13.9;1.0;1.0;725.0;186.0;1433500.0
3;13.9;2.0;1.0;210.0;131.0;860000.0
2;13.9;1.0;1.0;194.0;114.0;715000.0
2;13.9;1.0;1.0;0.0;115.0;710000.0
5;13.9;3.0;2.0;583.0;296.0;1550000.0
3;13.9;1.0;2.0;406.0;100.0;790000.0
3;13.9;1.0;2.0;596.0;144.0;1020000.0
3;13.9;2.0;1.0;185.0;122.0;886000.0
4;13.9;2.0;3.0;625.0;198.0;1015000.0
4;13.9;2.0;2.0;610.0;167.0;1255000.0
3;13.9;1.0;1.0;593.0;94.0;1320000.0
3;13.9;2.0;1.0;326.0;133.0;870000.0
4;13.9;2.0;2.0;592.0;219.0;1472500.0
2;13.9;2.0;2.0;298.0;118.0;640000.0
4;13.1;2.0;2.0;697.0;255.0;1620000.0
2;13.1;1.0;1.0;140.0;81.0;645000.0
4;13.1;2.0;3.0;729.0;167.0;1560000.0
3;13.1;2.0;2.0;458.0;170.0;1715000.0
3;13.1;1.0;2.0;550.0;110.0;1200000.0
3;13.1;1.0;0.0;741.0;151.0;1760000.0
3;13.1;1.0;2.0;384.0;108.0;948000.0
2;13.1;2.0;1.0;0.0;65.0;465000.0
4;13.1;2.0;2.0;299.0;158.0;975000.0
3;13.1;1.0;1.0;702.0;134.0;1325000.0
3;13.1;2.0;1.0;150.0;3.0;750000.0
3;13.1;2.0;1.0;643.0;159.0;1400000.0
3;13.1;1.0;2.0;664.0;106.0;1500000.0
4;13.1;2.0;1.0;692.0;195.0;1600000.0
4;13.1;2.0;2.0;780.0;235.0;1461400.0
3;13.1;1.0;1.0;211.0;108.0;775000.0
4;13.1;4.0;4.0;707.0;162.0;1670000.0
3;13.1;1.0;2.0;763.0;120.0;4000000.0
3;13.1;1.0;1.0;307.0;106.0;928000.0
2;13.1;1.0;1.0;151.0;82.0;636000.0
3;13.1;1.0;1.0;755.0;95.0;1170000.0
4;13.1;2.0;2.0;590.0;231.0;1670000.0
3;13.1;1.0;1.0;492.0;119.0;857000.0
3;13.1;2.0;1.0;238.0;130.0;822500.0
2;10.8;1.0;1.0;566.0;75.0;645000.0
3;10.8;1.0;1.0;220.0;106.0;502000.0
3;10.8;2.0;1.0;327.0;124.0;495000.0
2;10.8;1.0;4.0;749.0;77.0;868000.0
4;10.8;2.0;1.0;283.0;154.0;645000.0
3;10.8;2.0;1.0;216.0;145.0;652000.0
4;10.8;2.0;2.0;606.0;240.0;850000.0
3;10.8;1.0;3.0;559.0;98.0;575000.0
4;10.8;2.0;2.0;393.0;216.0;882000.0
3;10.8;2.0;2.0;544.0;135.0;730000.0
4;10.8;2.0;1.0;283.0;154.0;610000.0
3;10.8;1.0;0.0;557.0;90.0;696000.0
3;10.8;2.0;1.0;198.0;144.0;579000.0
3;10.8;1.0;1.0;658.0;105.0;765000.0
2;10.8;1.0;1.0;115.0;104.0;475000.0
4;10.8;2.0;1.0;288.0;160.0;550000.0
3;10.8;1.0;1.0;158.0;138.0;495000.0
3;10.8;2.0;1.0;566.0;78.0;565000.0
3;11.2;1.0;2.0;366.0;156.0;1635000.0
4;11.2;3.0;2.0;836.0;284.0;3695000.0
2;11.2;1.0;2.0;0.0;70.0;536000.0
4;11.2;3.0;2.0;742.0;247.0;3700000.0
3;11.2;1.0;2.0;432.0;122.0;1975000.0
3;11.2;1.0;2.0;340.0;137.0;1390000.0
4;11.2;3.0;1.0;487.0;260.0;2905000.0
2;11.2;2.0;2.0;329.0;132.0;1300000.0
3;11.2;2.0;2.0;411.0;225.0;1725000.0
3;11.2;2.0;2.0;463.0;209.0;2100000.0
2;11.2;1.0;1.0;90.0;74.0;800000.0
4;11.2;2.0;3.0;615.0;135.0;1761000.0
3;11.2;2.0;2.0;0.0;171.0;1302500.0
5;11.2;3.0;1.0;509.0;341.0;2750000.0
2;11.2;1.0;2.0;232.0;92.0;892500.0
4;11.2;2.0;1.0;550.0;197.0;2145000.0
5;11.2;2.0;2.0;710.0;340.0;3171000.0
2;11.2;2.0;1.0;0.0;74.0;620000.0
3;11.2;2.0;2.0;345.0;163.0;1475000.0
3;11.2;2.0;2.0;0.0;111.0;1650000.0
5;11.2;2.0;2.0;655.0;202.0;1562500.0
3;11.2;3.0;2.0;398.0;262.0;2050000.0
4;11.2;3.0;2.0;644.0;364.0;3320000.0
2;11.2;1.0;2.0;0.0;85.0;1100000.0
3;11.2;2.0;1.0;354.0;143.0;1650000.0
2;11.2;1.0;0.0;352.0;111.0;1570000.0
5;11.2;3.0;2.0;1073.0;221.0;4700000.0
3;11.2;2.0;1.0;404.0;118.0;1785000.0
3;11.2;2.0;2.0;275.0;170.0;1875000.0
3;11.2;1.0;2.0;277.0;116.0;1266000.0
5;11.2;3.0;2.0;895.0;423.0;2730000.0
4;11.2;3.0;2.0;565.0;337.0;3295888.0
1;11.2;1.0;1.0;0.0;40.0;375000.0
2;11.2;1.0;1.0;0.0;80.0;756000.0
5;11.2;5.0;2.0;552.0;219.0;2100000.0
3;11.2;2.0;2.0;547.0;302.0;2375000.0
3;11.2;1.0;2.0;426.0;120.0;1385000.0
3;11.2;6.0;2.0;685.0;419.0;2020000.0
2;11.2;1.0;1.0;107.0;75.0;858000.0
4;11.2;2.0;4.0;569.0;229.0;2800000.0
5;11.2;3.0;4.0;1572.0;305.0;3700000.0
4;11.2;2.0;2.0;605.0;274.0;2475000.0
4;11.2;2.0;2.0;732.0;333.0;2700000.0
4;11.2;2.0;2.0;842.0;311.0;3900000.0
2;11.2;1.0;1.0;0.0;75.0;610000.0
2;11.2;1.0;2.0;411.0;165.0;1532000.0
2;11.2;1.0;2.0;125.0;2.0;1037000.0
4;11.2;4.0;2.0;578.0;319.0;3050000.0
4;11.2;2.0;2.0;432.0;196.0;1630000.0
4;11.2;2.0;2.0;848.0;246.0;2640000.0
1;11.2;1.0;1.0;70.0;74.0;671000.0
4;11.2;2.0;2.0;230.0;281.0;2250000.0
3;11.2;1.0;1.0;659.0;161.0;2900000.0
4;11.2;1.0;2.0;695.0;142.0;2405000.0
3;11.2;2.0;1.0;280.0;110.0;1352500.0
5;11.2;2.0;2.0;1045.0;304.0;3105000.0
4;11.2;2.0;1.0;549.0;195.0;1500000.0
4;10.7;2.0;2.0;682.0;240.0;1940000.0
4;10.7;2.0;2.0;617.0;268.0;1850000.0
3;10.7;1.0;1.0;329.0;117.0;930000.0
4;10.7;3.0;2.0;618.0;213.0;1310000.0
4;10.7;2.0;2.0;674.0;183.0;2504000.0
2;10.7;1.0;1.0;649.0;126.0;1445000.0
4;10.7;3.0;2.0;594.0;594.0;1825000.0
5;10.7;2.0;1.0;994.0;274.0;1700000.0
5;10.7;3.0;4.0;824.0;235.0;1400000.0
3;10.7;2.0;2.0;315.0;228.0;1500000.0
3;10.7;1.0;3.0;613.0;182.0;1400000.0
5;10.7;2.0;2.0;616.0;245.0;1600000.0
2;10.7;3.0;2.0;635.0;119.0;1780000.0
5;10.7;2.0;5.0;775.0;270.0;1200000.0
2;10.7;1.0;1.0;112.0;90.0;775000.0
3;10.7;2.0;2.0;697.0;143.0;1480000.0
3;10.7;3.0;2.0;481.0;244.0;1590000.0
4;10.7;2.0;2.0;999.0;274.0;2840000.0
2;10.7;1.0;2.0;564.0;131.0;1000000.0
4;10.7;3.0;4.0;708.0;275.0;1700000.0
5;10.7;5.0;3.0;1561.0;272.0;3207000.0
3;10.7;2.0;2.0;304.0;34.0;880000.0
4;10.7;1.0;1.0;1000.0;203.0;1920000.0
3;10.7;2.0;2.0;401.0;121.0;1301000.0
5;10.7;3.0;2.0;915.0;233.0;2550000.0
5;10.7;2.0;0.0;645.0;238.0;1915000.0
4;10.7;3.0;2.0;598.0;212.0;1650000.0
4;10.7;2.0;1.0;603.0;177.0;1530000.0
4;10.7;2.0;4.0;678.0;233.0;2050000.0
5;10.7;3.0;2.0;551.0;346.0;2550000.0
2;10.7;1.0;2.0;189.0;93.0;905000.0
3;10.7;1.0;2.0;759.0;151.0;1355000.0
2;10.7;1.0;2.0;604.0;145.0;1845000.0
5;10.7;3.0;3.0;669.0;309.0;2050000.0
3;10.7;3.0;2.0;435.0;228.0;1710000.0
3;10.7;2.0;2.0;337.0;222.0;1300000.0
4;10.7;2.0;2.0;654.0;286.0;2200000.0
4;10.7;3.0;2.0;614.0;225.0;2150000.0
1;10.7;1.0;1.0;166.0;60.0;681000.0
2;10.7;3.0;2.0;302.0;250.0;1310000.0
1;10.7;1.0;1.0;0.0;57.0;340000.0
2;10.7;1.0;1.0;74.0;66.0;692000.0
4;10.7;2.0;2.0;315.0;4.0;1367000.0
2;10.7;1.0;1.0;171.0;101.0;903000.0
4;10.7;4.0;4.0;509.0;337.0;2820000.0
2;10.7;1.0;2.0;660.0;117.0;1813000.0
5;10.7;2.0;2.0;679.0;288.0;1655000.0
3;10.7;2.0;2.0;297.0;193.0;1230000.0
4;10.7;1.0;2.0;656.0;150.0;1389000.0
4;10.7;2.0;2.0;757.0;130.0;2310000.0
2;10.7;1.0;1.0;267.0;131.0;1014000.0
2;5.2;1.0;0.0;225.0;108.0;1026000.0
4;5.2;3.0;1.0;238.0;93.0;1802500.0
4;5.2;3.0;1.0;365.0;209.0;1500000.0
4;5.2;2.0;3.0;851.0;287.0;2230000.0
2;5.2;1.0;1.0;0.0;66.0;410000.0
1;5.2;1.0;1.0;0.0;40.0;272500.0
3;5.2;3.0;1.0;81.0;100.0;680000.0
2;5.2;1.0;1.0;0.0;61.0;400000.0
3;5.2;1.0;0.0;170.0;96.0;950000.0
4;5.2;2.0;1.0;95.0;97.0;860000.0
2;5.2;1.0;1.0;179.0;90.0;845500.0
2;5.2;1.0;1.0;0.0;78.0;605000.0
2;5.2;1.0;1.0;0.0;61.0;445000.0
2;5.2;1.0;1.0;100.0;85.0;659500.0
2;5.2;1.0;1.0;0.0;75.0;600000.0
4;5.2;1.0;0.0;264.0;139.0;1115000.0
3;5.2;1.0;1.0;278.0;91.0;1125000.0
3;5.2;1.0;1.0;229.0;97.0;855000.0
3;5.2;2.0;1.0;186.0;140.0;940000.0
2;5.2;2.0;1.0;118.0;88.0;750000.0
2;5.2;1.0;1.0;315.0;108.0;1056000.0
2;5.2;2.0;1.0;72.0;2.0;620000.0
3;5.2;2.0;1.0;122.0;152.0;880000.0
3;5.2;1.0;0.0;331.0;126.0;1222500.0
3;5.2;2.0;2.0;327.0;110.0;955000.0
2;5.2;1.0;1.0;114.0;65.0;587000.0
3;5.2;1.0;0.0;257.0;121.0;1060000.0
2;5.2;1.0;1.0;199.0;93.0;890000.0
2;5.2;2.0;1.0;0.0;100.0;685000.0
3;5.2;2.0;1.0;240.0;162.0;976000.0
3;5.2;2.0;1.0;0.0;112.0;641000.0
2;5.2;1.0;0.0;152.0;87.0;770000.0
1;5.2;1.0;1.0;0.0;51.0;279500.0
4;5.2;2.0;3.0;271.0;180.0;1800000.0
4;5.2;1.0;1.0;370.0;151.0;1350000.0
4;5.2;2.0;1.0;281.0;156.0;1320000.0
3;5.2;1.0;1.0;210.0;130.0;825000.0
3;5.2;1.0;1.0;216.0;100.0;1261000.0
3;5.2;1.0;2.0;222.0;105.0;1045000.0
3;5.2;1.0;1.0;0.0;85.0;1044000.0
3;5.2;1.0;1.0;239.0;126.0;1050000.0
3;5.2;2.0;3.0;470.0;152.0;1691500.0
2;5.2;1.0;0.0;311.0;108.0;1075000.0
2;5.2;1.0;1.0;1140.0;80.0;501000.0
3;5.2;1.0;6.0;563.0;98.0;1260000.0
3;5.2;1.0;2.0;495.0;141.0;1650000.0
2;5.2;1.0;1.0;0.0;57.0;601000.0
2;5.2;1.0;0.0;453.0;86.0;1015000.0
1;5.2;1.0;1.0;82.0;114.0;625000.0
3;5.2;2.0;1.0;0.0;195.0;1700000.0
3;5.2;2.0;1.0;99.0;142.0;815000.0
2;5.2;1.0;1.0;0.0;57.0;435000.0
5;5.2;2.0;2.0;555.0;266.0;2500000.0
2;5.2;1.0;1.0;298.0;88.0;860000.0
2;5.2;1.0;1.0;1080.0;66.0;491000.0
3;5.2;1.0;2.0;384.0;89.0;985000.0
3;5.2;1.0;1.0;483.0;162.0;1250000.0
3;5.2;2.0;1.0;0.0;112.0;641000.0
3;5.2;1.0;1.0;184.0;104.0;860000.0
2;5.2;1.0;1.0;161.0;68.0;705000.0
3;5.2;1.0;1.0;264.0;117.0;880000.0
2;5.2;2.0;1.0;177.0;105.0;754000.0
2;5.2;1.0;1.0;0.0;74.0;590000.0
2;5.2;1.0;1.0;0.0;66.0;575000.0
3;5.2;1.0;0.0;325.0;150.0;1510000.0
2;5.2;2.0;1.0;156.0;87.0;801000.0
3;5.2;2.0;2.0;4668.0;126.0;820000.0
1;5.2;1.0;1.0;540.0;45.0;370000.0
3;5.2;1.0;0.0;285.0;104.0;1170000.0
4;5.2;1.0;1.0;416.0;129.0;1790000.0
3;5.2;2.0;1.0;110.0;118.0;640000.0
4;5.2;2.0;2.0;657.0;207.0;1875000.0
3;5.2;1.0;1.0;343.0;1041.0;1053000.0
3;5.2;1.0;1.0;55.0;111.0;705000.0
4;5.2;1.0;2.0;319.0;1.0;1175000.0
4;5.2;1.0;0.0;363.0;127.0;1217000.0
3;5.2;1.0;3.0;308.0;119.0;1020000.0
3;5.2;1.0;1.0;316.0;132.0;1340000.0
4;5.2;2.0;1.0;460.0;214.0;1410000.0
3;5.2;1.0;1.0;346.0;126.0;1550000.0
3;5.2;2.0;1.0;4676.0;122.0;740000.0
2;5.2;1.0;2.0;0.0;89.0;592500.0
1;5.2;1.0;1.0;0.0;54.0;370000.0
2;5.2;1.0;1.0;199.0;120.0;765000.0
1;5.2;1.0;1.0;147.0;82.0;772000.0
3;5.2;2.0;1.0;280.0;130.0;1210000.0
4;5.2;2.0;1.0;354.0;199.0;1755000.0
2;5.2;1.0;2.0;246.0;103.0;945000.0
2;5.2;1.0;1.0;159.0;157.0;755000.0
2;5.9;1.0;1.0;0.0;69.0;521500.0
3;5.9;1.0;1.0;0.0;119.0;1190000.0
2;5.9;1.0;1.0;564.0;60.0;471000.0
1;5.9;1.0;1.0;0.0;42.0;265000.0
3;5.9;1.0;0.0;220.0;93.0;955000.0
5;5.9;2.0;2.0;510.0;321.0;1350000.0
2;5.9;1.0;1.0;0.0;85.0;380000.0
1;5.9;1.0;0.0;0.0;37.0;300000.0
3;5.9;1.0;2.0;349.0;95.0;810000.0
3;5.9;1.0;0.0;275.0;119.0;793000.0
2;5.9;1.0;1.0;73.0;64.0;400000.0
2;5.9;1.0;1.0;0.0;70.0;400500.0
3;5.9;2.0;2.0;262.0;155.0;797500.0
3;5.9;1.0;2.0;364.0;135.0;1300000.0
3;5.9;1.0;2.0;353.0;101.0;1330000.0
7;5.9;3.0;1.0;447.0;287.0;1205000.0
2;5.9;1.0;1.0;0.0;62.0;380000.0
3;5.9;1.0;1.0;411.0;168.0;1095000.0
2;5.9;1.0;1.0;0.0;82.0;680000.0
2;5.9;1.0;1.0;177.0;87.0;711000.0
2;5.9;1.0;1.0;0.0;75.0;500000.0
2;5.9;1.0;1.0;0.0;62.0;385000.0
2;5.9;1.0;1.0;2120.0;59.0;370000.0
1;5.9;1.0;1.0;0.0;43.0;320000.0
1;5.9;1.0;1.0;0.0;42.0;330000.0
5;5.9;2.0;3.0;553.0;193.0;1200000.0
2;5.9;1.0;1.0;501.0;66.0;537000.0
3;5.9;1.0;2.0;717.0;141.0;910000.0
1;5.9;1.0;1.0;0.0;45.0;285000.0
4;5.9;1.0;1.0;575.0;165.0;921500.0
2;5.9;1.0;2.0;554.0;116.0;1315000.0
2;5.9;1.0;1.0;0.0;65.0;370000.0
2;5.9;1.0;2.0;120.0;109.0;735000.0
4;5.9;1.0;1.0;589.0;148.0;1000000.0
1;5.9;1.0;1.0;0.0;45.0;252000.0
4;5.9;2.0;2.0;621.0;184.0;1700000.0
2;5.9;1.0;1.0;206.0;98.0;820000.0
2;5.9;1.0;1.0;0.0;65.0;370000.0
2;5.9;1.0;1.0;0.0;65.0;484000.0
3;5.9;1.0;2.0;157.0;123.0;815000.0
4;5.9;1.0;2.0;519.0;169.0;1150000.0
2;5.9;1.0;1.0;0.0;84.0;497000.0
2;5.9;1.0;1.0;0.0;62.0;440000.0
2;5.9;2.0;1.0;343.0;115.0;816000.0
4;5.9;3.0;2.0;499.0;150.0;970000.0
3;11.8;1.0;2.0;385.0;140.0;851000.0
4;11.8;1.0;2.0;717.0;180.0;1300000.0
4;11.8;2.0;2.0;556.0;214.0;1235000.0
4;11.8;2.0;2.0;670.0;197.0;1303000.0
3;11.8;2.0;2.0;514.0;190.0;880000.0
3;11.8;2.0;2.0;632.0;226.0;975000.0
3;11.8;2.0;1.0;585.0;180.0;990000.0
4;11.8;2.0;2.0;723.0;159.0;1225000.0
5;11.8;3.0;2.0;796.0;304.0;1490000.0
4;11.8;1.0;2.0;650.0;323.0;1002000.0
3;11.8;3.0;2.0;401.0;165.0;905000.0
4;11.8;2.0;1.0;1124.0;225.0;1085000.0
3;11.8;1.0;2.0;306.0;100.0;787000.0
4;11.8;1.0;2.0;732.0;6791.0;1280000.0
3;11.8;1.0;1.0;604.0;96.0;1075000.0
4;11.8;2.0;2.0;475.0;245.0;1302000.0
3;11.8;2.0;1.0;728.0;719.0;1050000.0
4;11.8;2.0;3.0;672.0;212.0;1000000.0
4;11.8;2.0;2.0;744.0;300.0;1300000.0
3;11.8;1.0;2.0;602.0;175.0;990000.0
4;11.8;2.0;2.0;693.0;212.0;1100000.0
2;11.8;1.0;1.0;591.0;140.0;903000.0
5;11.7;3.0;2.0;661.0;253.0;1590000.0
4;11.7;2.0;2.0;1145.0;111.0;1890000.0
3;11.7;2.0;2.0;265.0;130.0;1022500.0
3;11.7;1.0;1.0;931.0;145.0;1755000.0
3;11.7;1.0;1.0;667.0;136.0;1300000.0
3;11.7;1.0;1.0;786.0;111.0;1160000.0
4;11.7;3.0;2.0;928.0;229.0;2000000.0
3;11.7;1.0;2.0;318.0;103.0;790000.0
4;11.7;2.0;1.0;921.0;174.0;1682000.0
3;11.7;2.0;1.0;0.0;115.0;625000.0
2;11.7;1.0;1.0;194.0;120.0;650000.0
5;11.7;3.0;2.0;326.0;210.0;1060000.0
4;11.7;2.0;2.0;438.0;210.0;1255000.0
2;11.7;1.0;1.0;276.0;92.0;633000.0
2;11.7;1.0;2.0;593.0;82.0;1350000.0
3;11.7;1.0;1.0;384.0;112.0;570000.0
3;11.7;1.0;2.0;228.0;126.0;745000.0
5;11.7;4.0;2.0;643.0;380.0;2150000.0
3;11.7;1.0;2.0;308.0;92.0;746000.0
3;11.7;2.0;2.0;653.0;120.0;1540000.0
4;11.7;2.0;2.0;399.0;212.0;1270000.0
4;11.7;3.0;2.0;381.0;176.0;900000.0
4;11.7;2.0;2.0;499.0;220.0;1250000.0
4;11.7;2.0;3.0;739.0;182.0;1410000.0
4;11.7;2.0;1.0;0.0;150.0;800000.0
3;11.7;2.0;1.0;170.0;106.0;702000.0
4;7.8;2.0;1.0;652.0;189.0;2650000.0
2;7.8;1.0;1.0;137.0;87.0;729000.0
5;7.8;4.0;1.0;708.0;348.0;2600000.0
3;7.8;2.0;2.0;305.0;189.0;1650000.0
2;7.8;1.0;1.0;1107.0;68.0;615000.0
3;7.8;2.0;2.0;706.0;164.0;1987000.0
2;7.8;1.0;1.0;146.0;86.0;683000.0
3;7.8;2.0;1.0;777.0;154.0;1690000.0
2;7.8;1.0;1.0;0.0;56.0;430000.0
4;7.8;2.0;2.0;600.0;232.0;2600000.0
3;7.8;2.0;2.0;1133.0;131.0;2325000.0
2;7.8;1.0;1.0;896.0;77.0;435000.0
2;7.8;1.0;1.0;93.0;111.0;900400.0
3;7.8;1.0;2.0;821.0;105.0;2000000.0
3;7.8;1.0;1.0;427.0;115.0;1302000.0
3;7.8;1.0;1.0;544.0;160.0;1622000.0
2;7.8;1.0;1.0;0.0;77.0;502000.0
2;7.8;1.0;1.0;896.0;77.0;435000.0
3;7.8;1.0;1.0;0.0;89.0;591000.0
5;7.8;2.0;4.0;730.0;3112.0;2608000.0
3;7.8;1.0;1.0;769.0;133.0;1780000.0
3;7.8;2.0;2.0;656.0;225.0;2250000.0
2;7.8;1.0;1.0;424.0;95.0;895000.0
3;7.8;2.0;0.0;584.0;213.0;1800000.0
2;7.8;1.0;1.0;150.0;88.0;900000.0
5;7.8;3.0;2.0;802.0;317.0;2700000.0
2;7.8;1.0;1.0;0.0;76.0;530000.0
4;7.8;2.0;2.0;813.0;163.0;2228000.0
3;7.8;1.0;1.0;405.0;102.0;1602500.0
3;7.8;1.0;2.0;635.0;130.0;2177000.0
3;7.8;2.0;4.0;877.0;146.0;3400000.0
3;7.8;1.0;2.0;692.0;164.0;2105000.0
3;7.8;2.0;2.0;283.0;160.0;1625000.0
3;7.8;3.0;2.0;417.0;220.0;3300000.0
2;7.8;1.0;1.0;83.0;81.0;667000.0
4;7.8;1.0;4.0;772.0;145.0;2015000.0
2;7.8;1.0;1.0;631.0;75.0;700000.0
4;7.8;3.0;1.0;632.0;270.0;3225000.0
5;7.8;4.0;2.0;741.0;407.0;3320000.0
5;7.8;3.0;2.0;603.0;282.0;2125000.0
4;7.8;2.0;2.0;686.0;210.0;2030000.0
4;7.8;3.0;1.0;0.0;257.0;2750000.0
4;7.8;3.0;4.0;697.0;271.0;2000000.0
5;7.8;5.0;1.0;639.0;453.0;2250000.0
5;7.8;2.0;2.0;643.0;363.0;2740000.0
4;9.0;2.0;2.0;687.0;215.0;2950000.0
3;9.0;1.0;1.0;459.0;130.0;1587500.0
4;9.0;2.0;4.0;318.0;232.0;1550000.0
2;9.0;1.0;1.0;110.0;83.0;830000.0
4;9.0;2.0;1.0;653.0;229.0;2375000.0
5;9.0;2.0;2.0;795.0;297.0;2900000.0
3;9.0;3.0;2.0;468.0;148.0;2200000.0
4;9.0;1.0;1.0;717.0;235.0;2620000.0
2;9.0;1.0;1.0;342.0;104.0;1305000.0
3;9.0;2.0;1.0;145.0;140.0;928000.0
5;9.0;3.0;4.0;645.0;222.0;2930000.0
4;9.0;2.0;3.0;812.0;173.0;2950000.0
2;9.0;1.0;1.0;0.0;92.0;722000.0
5;9.0;2.0;4.0;838.0;282.0;2350000.0
3;9.0;3.0;2.0;352.0;207.0;1640000.0
3;9.0;2.0;1.0;325.0;197.0;1680000.0
5;9.0;4.0;4.0;684.0;427.0;3550000.0
4;9.0;1.0;4.0;845.0;411.0;3400000.0
3;9.0;2.0;2.0;361.0;216.0;1850000.0
4;9.0;2.0;2.0;796.0;276.0;3145000.0
4;3.2;3.0;0.0;122.0;130.0;1425000.0
3;3.2;1.0;2.0;499.0;164.0;2950000.0
4;3.2;1.0;0.0;418.0;163.0;2175000.0
2;3.2;1.0;1.0;73.0;104.0;800000.0
4;3.2;2.0;0.0;538.0;142.0;2718000.0
2;3.2;2.0;0.0;413.0;172.0;2400000.0
4;3.2;2.0;2.0;504.0;168.0;2520000.0
3;3.2;2.0;1.0;163.0;135.0;1955000.0
3;3.2;2.0;0.0;84.0;148.0;2050000.0
4;3.2;2.0;2.0;207.0;162.0;1950000.0
1;3.2;1.0;1.0;0.0;56.0;437000.0
2;3.2;1.0;1.0;0.0;86.0;520000.0
2;3.2;1.0;1.0;0.0;76.0;570000.0
3;11.4;1.0;2.0;0.0;96.0;820000.0
2;11.4;2.0;1.0;133.0;104.0;795000.0
2;11.4;1.0;1.0;73.0;61.0;600000.0
3;11.4;1.0;2.0;425.0;166.0;1295000.0
2;11.4;1.0;1.0;0.0;69.0;510000.0
2;11.4;1.0;1.0;282.0;111.0;890000.0
1;11.4;1.0;1.0;60.0;48.0;346000.0
3;11.4;2.0;1.0;1113.0;113.0;860000.0
2;11.4;1.0;2.0;0.0;100.0;772000.0
4;11.4;2.0;2.0;561.0;204.0;1506000.0
3;11.4;2.0;1.0;0.0;107.0;675000.0
2;11.4;1.0;2.0;0.0;67.0;525000.0
1;11.4;1.0;1.0;0.0;50.0;290000.0
2;11.4;1.0;1.0;0.0;70.0;360000.0
2;11.4;1.0;2.0;299.0;115.0;967500.0
1;11.4;1.0;1.0;0.0;33.0;330000.0
3;11.4;2.0;2.0;751.0;40.0;1600000.0
3;11.4;2.0;1.0;300.0;130.0;1008000.0
3;11.4;1.0;2.0;0.0;170.0;1170000.0
4;11.4;2.0;2.0;687.0;237.0;1830000.0
1;11.4;1.0;1.0;0.0;34.0;250000.0
2;11.4;2.0;1.0;166.0;170.0;930000.0
2;11.4;1.0;1.0;0.0;56.0;465000.0
4;11.4;2.0;2.0;757.0;133.0;1550000.0
2;11.4;1.0;1.0;144.0;96.0;707000.0
2;11.4;2.0;1.0;0.0;86.0;804000.0
4;11.4;2.0;1.0;598.0;201.0;1501000.0
3;11.4;2.0;2.0;325.0;223.0;970000.0
2;11.4;1.0;1.0;211.0;102.0;817500.0
4;11.4;2.0;2.0;557.0;200.0;1450000.0
2;11.4;1.0;1.0;158.0;106.0;855000.0
2;11.4;1.0;1.0;0.0;90.0;675000.0
2;11.4;1.0;1.0;133.0;71.0;588000.0
2;11.4;1.0;1.0;0.0;73.0;455000.0
3;11.4;2.0;1.0;283.0;250.0;920000.0
2;11.4;1.0;1.0;103.0;82.0;656000.0
2;11.4;1.0;1.0;264.0;110.0;930000.0
2;11.4;1.0;1.0;0.0;64.0;415000.0
2;11.4;1.0;1.0;174.0;80.0;650000.0
3;11.4;2.0;2.0;282.0;182.0;1360000.0
2;11.4;1.0;2.0;316.0;2.0;907000.0
1;11.4;1.0;1.0;0.0;53.0;350000.0
3;11.4;2.0;2.0;603.0;166.0;1430000.0
3;11.4;2.0;1.0;371.0;167.0;1490000.0
3;11.4;1.0;1.0;604.0;120.0;1125000.0
2;11.4;1.0;1.0;967.0;72.0;405000.0
4;11.4;2.0;2.0;595.0;221.0;1655000.0
3;11.4;1.0;1.0;111.0;116.0;808000.0
2;11.4;1.0;1.0;0.0;68.0;370000.0
4;11.4;2.0;3.0;932.0;270.0;1880000.0
2;11.4;1.0;2.0;543.0;544.0;896000.0
2;11.4;1.0;1.0;108.0;67.0;585000.0
2;11.4;1.0;1.0;0.0;72.0;450000.0
3;11.4;1.0;2.0;277.0;135.0;860000.0
2;11.4;1.0;1.0;0.0;70.0;605000.0
4;11.4;3.0;2.0;454.0;275.0;1518000.0
2;11.4;1.0;1.0;99.0;98.0;632500.0
2;11.4;1.0;1.0;0.0;60.0;435000.0
