Unnamed: 0;city;area;rooms;bathroom;parking spaces;floor;animal;furniture;hoa;rent amount;property tax;fire insurance;total
237.0;1.0;117.0;3.0;3.0;3.0;10;acept;not furnished;R$2,280;R$2,300;R$700;R$30;R$5,310
238.0;1.0;900.0;4.0;6.0;8.0;-;acept;not furnished;R$0;R$15,000;R$4,417;R$226;R$19,640
239.0;1.0;200.0;3.0;3.0;0.0;-;acept;not furnished;Sem info;R$4,500;R$71;R$68;R$4,639
240.0;1.0;128.0;3.0;3.0;2.0;10;acept;not furnished;R$2,600;R$3,800;R$605;R$49;R$7,054
241.0;1.0;140.0;3.0;2.0;2.0;2;acept;not furnished;R$1,480;R$3,700;R$167;R$47;R$5,394
242.0;1.0;180.0;3.0;3.0;4.0;27;acept;not furnished;R$2,000;R$7,000;R$859;R$89;R$9,948
243.0;1.0;280.0;4.0;4.0;5.0;9;acept;not furnished;R$3,000;R$3,200;R$875;R$41;R$7,116
244.0;1.0;420.0;4.0;6.0;4.0;8;acept;not furnished;R$3,500;R$15,000;R$2,250;R$191;R$20,940
245.0;1.0;48.0;1.0;1.0;1.0;8;acept;furnished;R$740;R$2,700;R$137;R$35;R$3,612
246.0;1.0;148.0;3.0;2.0;2.0;2;not acept;furnished;R$2,830;R$9,000;R$267;R$115;R$12,210
247.0;1.0;75.0;2.0;1.0;1.0;5;not acept;not furnished;R$748;R$2,000;R$0;R$26;R$2,774
248.0;1.0;44.0;1.0;1.0;0.0;1;not acept;not furnished;;R$3,016;R$0;R$12;R$3,445
249.0;1.0;35.0;1.0;1.0;0.0;-;acept;not furnished;R$0;R$1,100;R$30;R$14;R$1,144
250.0;1.0;320.0;4.0;2.0;2.0;-;acept;furnished;R$0;R$8,000;R$642;R$121;R$8,763
251.0;0.0;98.0;3.0;2.0;1.0;1;acept;not furnished;R$727;R$1,233;R$84;R$16;R$2,060
252.0;0.0;51.0;1.0;1.0;0.0;12;not acept;furnished;R$707;R$1,300;R$45;R$17;R$2,069
253.0;1.0;322.0;4.0;5.0;5.0;17;acept;furnished;R$2,700;R$15,000;R$1,875;R$191;R$19,770
254.0;1.0;187.0;4.0;5.0;3.0;5;acept;not furnished;R$3,912;R$5,300;R$1,424;R$68;R$10,700
255.0;1.0;62.0;3.0;2.0;1.0;6;not acept;furnished;R$1,550;R$4,800;R$167;R$61;R$6,578
256.0;1.0;130.0;2.0;2.0;1.0;-;acept;not furnished;R$1,100;R$4,300;R$100;R$55;R$5,555
257.0;0.0;600.0;4.0;6.0;3.0;-;acept;not furnished;R$1,123;R$5,500;R$819;R$83;R$7,525
258.0;1.0;520.0;3.0;4.0;2.0;-;acept;not furnished;R$0;R$9,000;R$1,500;R$136;R$10,640
259.0;1.0;86.0;1.0;2.0;1.0;13;acept;furnished;R$1,800;R$6,500;R$375;R$83;R$8,758
260.0;1.0;72.0;2.0;2.0;1.0;6;acept;not furnished;R$1,100;R$5,431;R$334;R$69;R$6,934
261.0;1.0;550.0;4.0;4.0;4.0;-;acept;not furnished;R$0;R$14,000;R$1,334;R$211;R$15,550
262.0;1.0;50.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,220;R$0;R$19;R$1,239
263.0;1.0;298.0;5.0;3.0;3.0;-;acept;not furnished;R$0;R$8,000;R$1,384;R$121;R$9,505
264.0;0.0;74.0;3.0;2.0;1.0;10;acept;not furnished;R$700;R$1,800;R$120;R$23;R$2,643
265.0;1.0;41.0;1.0;1.0;0.0;17;acept;furnished;R$450;R$2,470;R$0;R$32;R$2,952
266.0;0.0;80.0;3.0;2.0;2.0;2;acept;not furnished;R$750;R$1,450;R$110;R$19;R$2,329
267.0;1.0;130.0;3.0;2.0;1.0;1;acept;not furnished;R$1,200;R$4,500;R$100;R$58;R$5,858
268.0;1.0;64.0;1.0;2.0;2.0;15;acept;not furnished;R$691;R$2,100;R$92;R$27;R$2,910
269.0;1.0;50.0;1.0;1.0;1.0;9;not acept;not furnished;R$1,170;R$2,730;R$9;R$35;R$3,944
270.0;1.0;200.0;3.0;2.0;4.0;-;acept;not furnished;R$0;R$3,500;R$0;R$53;R$3,553
271.0;1.0;70.0;1.0;1.0;2.0;9;acept;furnished;R$2,150;R$7,000;R$542;R$89;R$9,781
272.0;0.0;41.0;1.0;1.0;1.0;11;acept;not furnished;R$390;R$1,950;R$65;R$14;R$2,419
273.0;1.0;89.0;2.0;2.0;0.0;2;acept;not furnished;R$1,000;R$1,900;R$0;R$25;R$2,925
274.0;1.0;250.0;4.0;2.0;8.0;-;acept;not furnished;R$0;R$13,040;R$500;R$197;R$13,740
275.0;1.0;105.0;2.0;1.0;0.0;-;acept;not furnished;R$0;R$1,800;R$125;R$28;R$1,953
276.0;1.0;150.0;2.0;2.0;1.0;-;acept;not furnished;R$1;R$2,100;R$0;R$32;R$2,133
277.0;1.0;50.0;2.0;1.0;1.0;14;not acept;not furnished;R$450;R$1,950;R$0;R$25;R$2,425
278.0;1.0;180.0;3.0;2.0;1.0;-;acept;not furnished;Sem info;R$5,400;R$459;R$82;R$5,941
279.0;1.0;50.0;1.0;1.0;0.0;-;not acept;not furnished;R$0;R$1,000;R$0;R$16;R$1,016
280.0;0.0;70.0;1.0;1.0;2.0;-;acept;not furnished;R$0;R$1,450;R$5;R$22;R$1,477
281.0;1.0;177.0;2.0;2.0;2.0;-;acept;not furnished;R$0;R$6,000;R$342;R$91;R$6,433
282.0;1.0;177.0;4.0;5.0;4.0;12;acept;not furnished;R$1,500;R$9,200;R$959;R$117;R$11,780
283.0;1.0;18.0;1.0;1.0;0.0;-;acept;not furnished;R$0;R$1,710;R$0;R$22;R$1,732
284.0;1.0;200.0;3.0;4.0;2.0;-;acept;not furnished;R$0;R$2,900;R$1,100;R$44;R$4,044
285.0;1.0;45.0;1.0;1.0;1.0;1;not acept;furnished;R$3,000;R$5,520;R$0;R$70;R$8,590
286.0;0.0;70.0;2.0;1.0;1.0;3;acept;not furnished;R$220;R$750;R$43;R$10;R$1,023
287.0;1.0;66.0;3.0;2.0;1.0;9;acept;not furnished;R$708;R$2,179;R$13;R$28;R$2,928
288.0;1.0;48.0;2.0;1.0;0.0;2;acept;not furnished;R$90;R$1,150;R$90;R$15;R$1,345
289.0;1.0;515.0;5.0;4.0;3.0;5;acept;not furnished;R$5,600;R$15,000;R$250;R$191;R$21,040
290.0;1.0;55.0;2.0;2.0;1.0;7;acept;not furnished;R$650;R$2,000;R$0;R$26;R$2,676
291.0;1.0;350.0;4.0;5.0;2.0;-;acept;not furnished;R$0;R$5,000;R$325;R$76;R$5,401
292.0;1.0;260.0;3.0;3.0;3.0;8;acept;furnished;R$2,210;R$5,000;R$842;R$64;R$8,116
293.0;1.0;78.0;2.0;1.0;1.0;7;acept;not furnished;R$645;R$2,000;R$35;R$26;R$2,706
294.0;1.0;35.0;1.0;1.0;0.0;6;acept;furnished;R$420;R$1,780;R$0;R$23;R$2,223
295.0;1.0;106.0;2.0;1.0;2.0;-;not acept;not furnished;R$0;R$2,100;R$110;R$32;R$2,242
296.0;1.0;500.0;3.0;3.0;5.0;-;acept;furnished;R$0;R$15,000;R$1,125;R$226;R$16,350
297.0;1.0;38.0;1.0;1.0;0.0;-;not acept;not furnished;Sem info;R$1,650;R$0;R$25;R$1,675
298.0;1.0;153.0;2.0;2.0;1.0;15;acept;furnished;R$1,500;R$11,900;R$350;R$151;R$13,900
299.0;1.0;64.0;2.0;2.0;2.0;5;acept;not furnished;R$830;R$1,600;R$205;R$21;R$2,656
300.0;1.0;260.0;3.0;4.0;4.0;-;acept;not furnished;R$0;R$4,500;R$0;R$68;R$4,568
301.0;0.0;50.0;1.0;1.0;1.0;11;acept;not furnished;R$1,500;R$500;R$105;R$7;R$2,112
302.0;1.0;170.0;3.0;2.0;1.0;14;acept;furnished;R$1,700;R$4,500;R$85;R$58;R$6,343
303.0;1.0;120.0;2.0;2.0;2.0;15;acept;furnished;R$1,043;R$4,880;R$264;R$62;R$6,249
304.0;1.0;700.0;4.0;5.0;2.0;10;acept;furnished;R$3,000;R$8,000;R$402;R$102;R$11,500
305.0;1.0;270.0;5.0;7.0;2.0;-;acept;not furnished;R$0;R$3,978;R$89;R$60;R$4,127
306.0;1.0;40.0;1.0;1.0;0.0;6;acept;not furnished;R$890;R$3,463;R$0;R$32;R$4,385
307.0;1.0;640.0;4.0;4.0;4.0;12;acept;furnished;R$5,400;R$10,200;R$1,584;R$130;R$17,310
308.0;1.0;40.0;1.0;1.0;0.0;-;acept;not furnished;R$0;R$980;R$59;R$15;R$1,054
309.0;1.0;40.0;2.0;1.0;0.0;3;acept;not furnished;R$348;R$1,100;R$0;R$14;R$1,462
310.0;1.0;42.0;1.0;1.0;1.0;-;acept;furnished;R$450;R$2,000;R$88;R$26;R$2,564
311.0;1.0;62.0;1.0;1.0;0.0;3;acept;not furnished;R$550;R$2,100;R$0;R$27;R$2,677
312.0;1.0;106.0;2.0;3.0;2.0;18;not acept;furnished;R$950;R$5,000;R$250;R$64;R$6,264
313.0;1.0;103.0;3.0;2.0;1.0;7;acept;not furnished;R$944;R$4,400;R$126;R$56;R$5,526
314.0;1.0;360.0;3.0;5.0;3.0;13;acept;not furnished;R$4,300;R$8,500;R$1,500;R$108;R$14,410
315.0;1.0;113.0;1.0;1.0;2.0;9;acept;furnished;R$650;R$6,400;R$0;R$82;R$7,132
316.0;1.0;164.0;4.0;4.0;3.0;1;acept;not furnished;R$1,840;R$6,000;R$550;R$77;R$8,467
317.0;1.0;110.0;3.0;2.0;3.0;-;acept;not furnished;R$0;R$2,800;R$15;R$43;R$2,858
318.0;1.0;110.0;2.0;2.0;1.0;8;acept;furnished;R$1,285;R$4,348;R$196;R$56;R$5,885
319.0;1.0;136.0;4.0;3.0;1.0;3;acept;not furnished;R$1,800;R$4,200;R$312;R$54;R$6,366
320.0;0.0;65.0;1.0;1.0;1.0;9;acept;not furnished;R$380;R$1,200;R$83;R$16;R$1,679
321.0;1.0;62.0;2.0;1.0;1.0;8;not acept;not furnished;R$735;R$1,345;R$35;R$18;R$2,133
322.0;0.0;163.0;3.0;5.0;3.0;20;acept;not furnished;R$1,450;R$9,800;R$350;R$125;R$11,730
323.0;1.0;47.0;2.0;1.0;1.0;12;acept;not furnished;R$597;R$1,570;R$0;R$20;R$2,187
324.0;1.0;50.0;1.0;1.0;1.0;1;acept;not furnished;R$795;R$3,500;R$213;R$45;R$4,553
325.0;1.0;79.0;3.0;2.0;2.0;6;acept;furnished;R$900;R$3,000;R$209;R$39;R$4,148
326.0;1.0;250.0;3.0;3.0;2.0;7;not acept;furnished;R$1,400;R$5,380;R$234;R$69;R$7,083
327.0;1.0;50.0;2.0;1.0;1.0;6;acept;not furnished;R$380;R$1,210;R$0;R$16;R$1,606
328.0;1.0;150.0;3.0;3.0;2.0;-;acept;not furnished;R$0;R$5,000;R$235;R$76;R$5,311
329.0;0.0;76.0;2.0;1.0;0.0;2;acept;not furnished;R$300;R$700;R$100;R$9;R$1,109
330.0;1.0;72.0;2.0;2.0;1.0;7;acept;not furnished;R$520;R$1,800;R$159;R$23;R$2,502
331.0;1.0;35.0;1.0;1.0;1.0;17;acept;furnished;R$1,280;R$4,000;R$200;R$51;R$5,531
332.0;1.0;250.0;3.0;4.0;4.0;16;acept;not furnished;R$3,421;R$10,700;R$1,224;R$136;R$15,480
333.0;0.0;85.0;3.0;1.0;1.0;9;not acept;not furnished;R$598;R$1,110;R$63;R$15;R$1,786
334.0;0.0;60.0;1.0;1.0;1.0;14;acept;not furnished;R$583;R$1,100;R$49;R$14;R$1,746
335.0;0.0;47.0;2.0;1.0;1.0;-;acept;not furnished;R$255;R$1,290;R$33;R$17;R$1,595
336.0;1.0;104.0;3.0;3.0;2.0;3;not acept;furnished;R$915;R$9,000;R$254;R$115;R$10,280
337.0;0.0;203.0;3.0;1.0;2.0;-;acept;not furnished;R$0;R$3,300;R$117;R$50;R$3,467
338.0;1.0;136.0;3.0;2.0;1.0;85;acept;not furnished;R$1,513;R$3,500;R$260;R$45;R$5,318
339.0;1.0;53.0;1.0;1.0;1.0;3;acept;not furnished;R$694;R$4,500;R$200;R$58;R$5,452
340.0;1.0;400.0;4.0;3.0;2.0;-;acept;not furnished;R$0;R$15,000;R$1,870;R$226;R$17,100
341.0;1.0;40.0;1.0;1.0;1.0;14;acept;furnished;R$480;R$4,200;R$75;R$54;R$4,809
342.0;1.0;38.0;1.0;1.0;0.0;6;acept;not furnished;R$0;R$1,680;R$0;R$22;R$1,702
343.0;1.0;340.0;4.0;6.0;4.0;8;acept;furnished;R$3,100;R$2,800;R$1,667;R$36;R$7,603
344.0;0.0;134.0;3.0;3.0;2.0;7;not acept;not furnished;R$1,000;R$2,500;R$177;R$32;R$3,709
345.0;1.0;97.0;2.0;2.0;0.0;9;acept;furnished;R$453;R$3,000;R$0;R$39;R$3,492
346.0;1.0;90.0;1.0;1.0;0.0;-;not acept;not furnished;Sem info;R$1,150;R$59;R$18;R$1,227
347.0;1.0;260.0;4.0;5.0;2.0;1;acept;furnished;R$2,600;R$8,000;R$417;R$102;R$11,120
348.0;1.0;66.0;2.0;1.0;0.0;7;acept;not furnished;R$356;R$1,650;R$0;R$21;R$2,027
349.0;1.0;92.0;2.0;1.0;1.0;12;not acept;not furnished;R$2,750;R$2,930;R$448;R$38;R$6,166
350.0;1.0;92.0;3.0;3.0;1.0;3;acept;furnished;R$750;R$4,250;R$21;R$54;R$5,075
351.0;1.0;155.0;3.0;4.0;2.0;14;acept;not furnished;R$1,400;R$13,100;R$409;R$166;R$15,080
352.0;1.0;30.0;1.0;1.0;0.0;1;not acept;not furnished;Sem info;R$900;R$0;R$12;R$912
353.0;1.0;27.0;1.0;1.0;0.0;5;not acept;not furnished;R$1,405;R$3,500;R$1;R$45;R$4,951
354.0;1.0;175.0;4.0;3.0;2.0;-;acept;not furnished;R$0;R$3,200;R$380;R$49;R$3,629
355.0;1.0;326.0;3.0;4.0;4.0;12;acept;not furnished;R$2,808;R$6,500;R$1,605;R$83;R$11,000
356.0;1.0;236.0;4.0;5.0;4.0;7;acept;not furnished;R$3,500;R$10,000;R$1,834;R$127;R$15,460
357.0;0.0;119.0;3.0;1.0;1.0;5;acept;not furnished;R$926;R$1,200;R$100;R$16;R$2,242
358.0;1.0;23.0;1.0;1.0;0.0;23;acept;not furnished;R$383;R$2,050;R$40;R$26;R$2,499
359.0;1.0;260.0;2.0;4.0;4.0;19;not acept;not furnished;R$2,000;R$8,000;R$667;R$102;R$10,770
360.0;1.0;400.0;3.0;3.0;2.0;-;not acept;not furnished;R$0;R$12,000;R$0;R$181;R$12,180
361.0;1.0;87.0;1.0;1.0;2.0;14;acept;furnished;R$870;R$7,900;R$150;R$101;R$9,021
362.0;1.0;65.0;2.0;1.0;1.0;-;acept;not furnished;R$0;R$1,800;R$0;R$28;R$1,828
363.0;1.0;210.0;3.0;4.0;4.0;11;acept;furnished;R$2,000;R$15,000;R$1,000;R$191;R$18,190
364.0;1.0;250.0;3.0;4.0;2.0;-;acept;not furnished;R$0;R$4,200;R$192;R$64;R$4,456
365.0;1.0;155.0;3.0;2.0;3.0;4;acept;furnished;R$2,600;R$11,700;R$667;R$149;R$15,120
366.0;0.0;300.0;4.0;3.0;5.0;-;acept;not furnished;R$0;R$4,100;R$20;R$62;R$4,182
367.0;0.0;70.0;3.0;2.0;2.0;4;acept;not furnished;R$500;R$1,800;R$78;R$23;R$2,401
368.0;1.0;68.0;1.0;2.0;1.0;11;acept;not furnished;R$1,200;R$4,500;R$100;R$58;R$5,858
369.0;0.0;220.0;3.0;5.0;3.0;4;not acept;furnished;R$2,000;R$7,900;R$417;R$101;R$10,420
370.0;0.0;91.0;3.0;2.0;2.0;12;acept;not furnished;R$700;R$2,250;R$175;R$29;R$3,154
371.0;0.0;230.0;4.0;4.0;8.0;-;acept;not furnished;R$0;R$5,100;R$320;R$77;R$5,497
372.0;0.0;48.0;2.0;1.0;0.0;4;acept;not furnished;R$288;R$950;R$45;R$13;R$1,296
373.0;1.0;90.0;2.0;2.0;2.0;15;not acept;furnished;R$1,400;R$10,000;R$0;R$127;R$11,530
374.0;1.0;60.0;1.0;1.0;1.0;15;acept;furnished;R$1,000;R$5,500;R$200;R$70;R$6,770
375.0;1.0;450.0;4.0;4.0;3.0;14;acept;not furnished;R$5,500;R$15,000;R$0;R$191;R$20,690
376.0;1.0;16.0;1.0;1.0;0.0;1;not acept;not furnished;R$0;R$850;R$35;R$11;R$896
377.0;1.0;100.0;3.0;2.0;1.0;8;acept;not furnished;R$1,100;R$1,400;R$291;R$18;R$2,809
378.0;1.0;300.0;3.0;3.0;3.0;-;acept;not furnished;R$1;R$3,400;R$417;R$52;R$3,870
379.0;1.0;151.0;3.0;4.0;3.0;14;not acept;furnished;R$1,700;R$6,800;R$475;R$87;R$9,062
380.0;1.0;150.0;3.0;4.0;3.0;12;acept;furnished;R$2,092;R$7,608;R$730;R$97;R$10,530
381.0;1.0;57.0;2.0;1.0;1.0;7;acept;not furnished;R$570;R$1,500;R$67;R$20;R$2,157
382.0;1.0;30.0;1.0;1.0;1.0;4;not acept;furnished;R$1,787;R$1,200;R$144;R$16;R$3,147
383.0;0.0;53.0;1.0;1.0;1.0;8;acept;furnished;R$1,350;R$3,110;R$85;R$40;R$4,585
384.0;1.0;270.0;3.0;4.0;3.0;-;acept;not furnished;Sem info;R$6,800;R$417;R$103;R$7,320
385.0;1.0;78.0;2.0;2.0;2.0;8;acept;furnished;R$1,400;R$5,800;R$334;R$74;R$7,608
386.0;1.0;20.0;1.0;1.0;0.0;1;not acept;furnished;R$150;R$3,142;R$67;R$40;R$3,399
387.0;1.0;140.0;5.0;2.0;1.0;1;acept;furnished;R$0;R$3,999;R$200;R$51;R$4,250
388.0;1.0;155.0;3.0;3.0;2.0;2;acept;furnished;R$2,300;R$12,000;R$700;R$153;R$15,150
389.0;1.0;118.0;3.0;2.0;4.0;1;acept;not furnished;R$850;R$2,250;R$334;R$29;R$3,463
390.0;0.0;235.0;4.0;4.0;3.0;13;acept;not furnished;R$3,450;R$5,500;R$541;R$70;R$9,561
391.0;1.0;400.0;4.0;4.0;4.0;9;acept;not furnished;R$4,700;R$9,000;R$1,125;R$115;R$14,940
392.0;1.0;80.0;2.0;2.0;1.0;6;not acept;not furnished;R$1,015;R$3,500;R$117;R$45;R$4,677
393.0;1.0;50.0;1.0;1.0;0.0;2;not acept;furnished;R$710;R$3,100;R$85;R$12;R$3,907
394.0;0.0;55.0;2.0;2.0;1.0;9;acept;not furnished;R$337;R$2,500;R$86;R$32;R$2,955
395.0;1.0;400.0;4.0;4.0;4.0;-;acept;not furnished;R$0;R$8,500;R$1,250;R$128;R$9,878
396.0;1.0;63.0;3.0;2.0;0.0;18;acept;not furnished;R$550;R$1,800;R$0;R$23;R$2,373
397.0;1.0;325.0;4.0;3.0;2.0;3;acept;not furnished;R$4,500;R$8,500;R$1,111;R$108;R$14,220
398.0;1.0;200.0;3.0;3.0;2.0;7;not acept;furnished;R$2,500;R$6,000;R$125;R$77;R$8,702
399.0;1.0;58.0;2.0;2.0;1.0;5;acept;furnished;R$790;R$5,000;R$192;R$64;R$6,046
400.0;1.0;180.0;3.0;2.0;3.0;-;acept;not furnished;R$0;R$4,600;R$3,600;R$70;R$8,270
401.0;1.0;159.0;3.0;2.0;0.0;5;acept;not furnished;R$1,774;R$4,507;R$444;R$19;R$6,744
402.0;1.0;420.0;4.0;3.0;4.0;-;acept;not furnished;R$0;R$15,000;R$1,250;R$226;R$16,480
403.0;1.0;88.0;3.0;1.0;2.0;5;acept;not furnished;R$685;R$1,500;R$35;R$20;R$2,240
404.0;0.0;70.0;3.0;1.0;1.0;6;acept;not furnished;R$549;R$1,135;R$0;R$5;R$1,689
405.0;1.0;246.0;4.0;5.0;4.0;12;not acept;not furnished;R$2,200;R$10,000;R$750;R$127;R$13,080
406.0;1.0;53.0;2.0;1.0;1.0;1;acept;not furnished;R$550;R$1,250;R$0;R$16;R$1,816
407.0;1.0;22.0;1.0;1.0;1.0;19;not acept;not furnished;R$500;R$2,200;R$0;R$28;R$2,728
408.0;1.0;80.0;1.0;1.0;0.0;-;acept;not furnished;R$0;R$1,700;R$60;R$26;R$1,786
409.0;1.0;30.0;1.0;1.0;1.0;11;acept;furnished;R$500;R$2,570;Incluso;R$8;R$3,078
410.0;0.0;157.0;3.0;5.0;3.0;1;acept;not furnished;R$2,300;R$7,000;R$442;R$89;R$9,831
411.0;1.0;450.0;3.0;3.0;8.0;-;acept;furnished;R$0;R$5,015;R$400;R$76;R$5,491
412.0;1.0;90.0;3.0;2.0;0.0;-;acept;not furnished;R$295;R$2,572;R$53;R$8;R$2,928
413.0;1.0;88.0;2.0;1.0;0.0;7;not acept;not furnished;R$800;R$1,800;R$0;R$23;R$2,623
414.0;0.0;46.0;1.0;1.0;0.0;5;acept;furnished;R$1,300;R$1,950;R$0;R$25;R$3,275
415.0;1.0;189.0;4.0;2.0;2.0;4;acept;not furnished;R$1,970;R$8,000;R$559;R$102;R$10,630
416.0;1.0;49.0;2.0;1.0;1.0;10;not acept;not furnished;R$395;R$1,250;R$0;R$16;R$1,661
417.0;1.0;180.0;3.0;2.0;2.0;2;acept;not furnished;R$2,500;R$7,000;R$1,200;R$89;R$10,790
418.0;1.0;128.0;3.0;3.0;2.0;1;acept;not furnished;R$1,090;R$7,000;R$500;R$89;R$8,679
419.0;1.0;60.0;2.0;2.0;0.0;-;acept;not furnished;R$518;R$1,300;R$170;R$10;R$1,998
420.0;1.0;74.0;3.0;2.0;1.0;7;acept;not furnished;R$982;R$1,710;R$48;R$22;R$2,762
421.0;1.0;80.0;1.0;1.0;1.0;10;acept;not furnished;R$1,800;R$2,500;R$180;R$32;R$4,512
422.0;1.0;150.0;3.0;2.0;1.0;-;acept;not furnished;R$0;R$2,500;R$0;R$38;R$2,538
423.0;1.0;70.0;3.0;2.0;1.0;3;acept;not furnished;R$799;R$1,900;R$182;R$25;R$2,906
424.0;1.0;113.0;3.0;2.0;2.0;2;acept;not furnished;R$1,300;R$4,800;R$250;R$61;R$6,411
425.0;0.0;50.0;1.0;1.0;0.0;-;acept;not furnished;R$0;R$880;R$0;R$14;R$894
426.0;1.0;300.0;4.0;2.0;2.0;1;acept;furnished;R$3,000;R$6,500;R$1,091;R$83;R$10,670
427.0;1.0;140.0;2.0;3.0;1.0;3;acept;furnished;R$1,306;R$5,000;R$250;R$64;R$6,620
428.0;1.0;300.0;4.0;5.0;1.0;8;acept;furnished;R$3,700;R$8,550;R$400;R$109;R$12,760
429.0;1.0;350.0;5.0;4.0;8.0;-;not acept;not furnished;Sem info;R$9,000;R$762;R$136;R$9,898
430.0;1.0;78.0;2.0;1.0;1.0;-;acept;not furnished;;R$1,700;R$82;R$26;R$1,808
431.0;0.0;110.0;2.0;2.0;0.0;18;acept;furnished;R$960;R$4,200;R$218;R$54;R$5,432
432.0;1.0;423.0;4.0;5.0;7.0;28;acept;not furnished;R$5,785;R$14,000;R$2,647;R$178;R$22,610
433.0;1.0;110.0;1.0;1.0;0.0;20;acept;not furnished;R$923;R$3,182;R$0;R$14;R$4,119
434.0;1.0;136.0;2.0;4.0;2.0;7;acept;not furnished;R$1,540;R$4,800;R$242;R$61;R$6,643
435.0;1.0;56.0;2.0;1.0;1.0;3;acept;not furnished;R$1,091;R$1,700;R$72;R$22;R$2,885
436.0;1.0;20.0;1.0;1.0;0.0;3;acept;furnished;R$402;R$2,800;R$68;R$36;R$3,306
437.0;1.0;115.0;3.0;2.0;2.0;8;acept;not furnished;R$1,900;R$2,900;R$400;R$37;R$5,237
438.0;1.0;140.0;2.0;2.0;1.0;3;not acept;not furnished;R$2,000;R$12,500;R$279;R$159;R$14,940
439.0;1.0;64.0;2.0;1.0;1.0;2;acept;not furnished;R$500;R$1,400;R$11;R$18;R$1,929
440.0;1.0;60.0;2.0;1.0;1.0;15;acept;furnished;R$990;R$2,500;R$42;R$32;R$3,564
441.0;1.0;132.0;3.0;2.0;1.0;11;acept;not furnished;R$1,477;R$2,800;R$45;R$36;R$4,358
442.0;1.0;210.0;4.0;3.0;3.0;11;acept;not furnished;R$1,250;R$4,000;R$750;R$51;R$6,051
443.0;1.0;300.0;4.0;4.0;3.0;-;acept;furnished;R$0;R$5,080;R$284;R$77;R$5,441
444.0;1.0;130.0;3.0;2.0;2.0;-;acept;not furnished;R$0;R$3,300;R$108;R$50;R$3,458
445.0;1.0;108.0;2.0;4.0;2.0;7;acept;not furnished;R$1,289;R$4,430;R$522;R$57;R$6,298
446.0;1.0;75.0;2.0;2.0;1.0;4;acept;not furnished;R$926;R$3,005;R$203;R$10;R$4,144
447.0;1.0;250.0;3.0;3.0;3.0;-;acept;not furnished;R$0;R$4,500;R$150;R$68;R$4,718
448.0;0.0;55.0;1.0;1.0;0.0;5;acept;not furnished;R$473;R$500;R$17;R$7;R$997
449.0;1.0;129.0;3.0;2.0;3.0;5;not acept;furnished;R$1,260;R$2,950;R$450;R$38;R$4,698
450.0;1.0;158.0;4.0;4.0;3.0;5;acept;not furnished;R$2,100;R$6,600;R$375;R$84;R$9,159
451.0;1.0;100.0;3.0;3.0;2.0;1;acept;not furnished;R$1,200;R$3,248;R$384;R$42;R$4,874
452.0;1.0;130.0;3.0;2.0;3.0;-;acept;furnished;R$0;R$7,450;R$167;R$112;R$7,729
453.0;1.0;25.0;1.0;1.0;0.0;-;acept;not furnished;R$20;R$1,200;R$25;R$19;R$1,264
454.0;1.0;240.0;3.0;2.0;3.0;-;acept;not furnished;R$0;R$9,265;R$525;R$140;R$9,930
455.0;1.0;196.0;3.0;4.0;2.0;1;not acept;not furnished;R$2,200;R$3,300;R$559;R$42;R$6,101
456.0;1.0;39.0;1.0;1.0;1.0;5;acept;not furnished;R$460;R$3,300;R$157;R$42;R$3,959
457.0;0.0;46.0;2.0;1.0;1.0;3;acept;not furnished;R$250;R$970;R$42;R$13;R$1,275
458.0;1.0;120.0;3.0;2.0;0.0;1;acept;not furnished;R$0;R$2,500;R$84;R$38;R$2,622
459.0;1.0;270.0;2.0;2.0;3.0;17;acept;not furnished;R$2,200;R$8,650;R$0;R$110;R$10,960
460.0;1.0;700.0;4.0;10.0;0.0;-;acept;not furnished;R$0;R$15,000;R$8,750;R$226;R$23,980
461.0;0.0;462.0;4.0;7.0;4.0;-;acept;not furnished;Incluso;R$5,000;R$590;R$76;R$5,666
462.0;1.0;35.0;1.0;1.0;1.0;9;acept;furnished;R$475;R$3,150;R$0;R$23;R$3,648
463.0;1.0;90.0;3.0;3.0;2.0;12;not acept;not furnished;R$897;R$3,500;R$0;R$45;R$4,442
464.0;1.0;98.0;3.0;2.0;2.0;1;acept;not furnished;R$1,400;R$1,760;R$383;R$23;R$3,566
465.0;1.0;159.0;2.0;2.0;1.0;8;acept;furnished;R$1,236;R$4,200;R$251;R$54;R$5,741
466.0;1.0;115.0;3.0;5.0;2.0;10;acept;not furnished;R$1,830;R$7,000;R$495;R$89;R$9,414
467.0;1.0;400.0;3.0;3.0;1.0;3;acept;not furnished;R$3,000;R$11,000;R$142;R$140;R$14,280
468.0;0.0;60.0;2.0;1.0;1.0;9;not acept;not furnished;R$498;R$1,317;R$25;;R$1,857
469.0;1.0;220.0;3.0;4.0;3.0;11;acept;furnished;R$3,300;R$8,000;R$1,000;R$102;R$12,400
470.0;1.0;67.0;2.0;1.0;1.0;4;acept;not furnished;R$1,500;R$2,099;R$250;R$27;R$3,876
471.0;1.0;165.0;3.0;4.0;3.0;7;acept;not furnished;R$1,700;R$4,500;R$573;R$58;R$6,831
472.0;1.0;100.0;2.0;4.0;0.0;1;acept;not furnished;R$0;R$3,000;R$0;R$39;R$3,039
